Magn¨²s M. Halld¨®rsson,colorings,wireless,approximating,graphs,capacity,scheduling,power,coloring
Stefan Krompass,managing,dynamic
Jean-Marc Petit,discovery,dba,logical,dependencies,databases,efficient,mining,pervasive,database,inclusion
Paolo Missier,provenance,quality,data,workflow,prov
Lap-Kei Lee,flow,windows,scheduling,sliding,efficient,energy
Michael Kifer,workflows,constraints,data,object-oriented,web,deductive,logic,analysis,semantic,approach,services,querying,schemes,reasoning,databases,higher-order,database
Thomas O. Binford,model-based,machine,vision
Surajit Chaudhuri,2005,feedback,search,objects,intelligence,duplicates,international,optimization,entities,histogram,discovery,dynamic,data,running,execution,self-tuning,collections,web,divide,constrained,operator,selection,leveraging,string,datalog,progress,physical,entity,tool,long,exploiting,processing,automating,conference,text,panel,index,engines,automatic,indexes,xml,dbms,recursive,queries,estimation,profiling,analysis,business,statistics,sampling,nonrecursive,fuzzy,cleaning,views,approach,server,transformations,olap,selectivity,aggregate,automated,optimizers,errors,approximate,programs,predicates,support,random,record,usa,ranking,query,synonyms,techniques,retrieval,decision,statistical,equivalence,robust,framework,research,sql,databases,classification,relational,design,technology,foundations,results,joins,hints,expressions,matching,proceedings,management,cardinality,efficient,mining,databases,dbxplorer,microsoft,online,materialized,warehousing,interactive,implications,scalable,tuning,application,acm,tagging,overcoming,keyword,optimizing,database,multimedia,advisor,bridging,storage
Petko Bogdanov,time-evolving,networks,mining
Suju Rajan,learning,active,hierarchical,classification,taxonomies
Tong Lin,radiotherapy,learning,lung
Anastasios Kementsietsidis,2012,international,optimization,data,xpath,distributed,rdf,conference,rewriting,xml,queries,28th,semantic,views,ieee,query,sparql,databases,relational,systems,issues,proceedings,management,multi-query,evaluation,sharing,scalable,hyperion,database
Bavani Arunasalam,mining
Lata Narayanan,degree
Abderrahim Labbi,partial,orders
Robert Clarke,identification
Michael Alekhnovich,bounds,propositional,complexity,resolution
Wei Feng,personalized,social,information,recommendation,systems,tagging
Sascha Szott,data
Somak Raychaudhury,robust
Hideitsu Hino,kernel
Shuigeng Zhou,search,differential,data,formulation,processing,networks,evolving,queries,large,privacy,visual,query,road,distance,databases,shortest,path,blending,subgraph,networks
Huanhuan Cao,mobile,social,users,context-aware,mining
Jianying Hu,web,learning,temporal,approach,applications,healthcare
Yan Zhang,china's,element,impact,investment
Zhongyuan Wang,taxonomy
Weiming Hu,image,multi-instance,web,learning,context-aware
Bruce A. Reed,time,colouring,number,linear,minor,half,disjoint,odd,packing,graphs,integral,algorithm,parity,paths,graph,nearly
Peter A. Tucker,semantics,data,streams,aggregates,evaluation
Fujio Kurokawa,digital,training,converter,control,dc-dc,predictor,neural,method,network
G¨¢bor Tardos,knowledge,tardos,bounds,tight,problems,complexity
Keith G. Jeffery,technology,advances,international,march,conference,extending,technology,proceedings,database
Marco Cova,malicious,web,detection
Rudy Setiono,approach
David P. Williamson,programming,clustering,max,connectivity,constrained,forest,primal-dual,general,approximation,generalized,improved,element,problems,algorithm,scheduling,algorithms,network,problem
Paolo Cappellari,schema,data,independent,model,translation,model-independent
Zhi-Zhong Chen,planar,graphs
Michael May,missing,bayesian,trajectory,spatial,surveys
Peter Haddawy,models,utility,preference,actions,similarity,theoretical,decision-theoretic,measures,probability,probabilistic,framework
Mirella M. Moro,networks,social
Jiannan Wang,search,constraints,join,trie-based,string,entity,similarity,fuzzy,method,partition-based,joins,efficient,trie-join
David Chu,networks,sensor,declarative
Peter Zabback,data,estimation,sample,views,server,disk,cardinality,microsoft,database
Aaron Bernstein,improved
Pascal Poncelet,patterns,data,web,pattern,sequential,usage,approach,design,mining,mining,database
Nitin Agarwal,biologically,genes,relevant
Sourav S. Bhowmick,search,image,evolution,archives,data,site,web,formulation,processing,networks,maintenance,xml,queries,meets,historical,directories,social,gblender,privacy,visual,associations,query,databases,relational,click-through,efficient,mining,blending,subgraph,changes
Raghotham Murthy,hive,data,warehousing
Geoff Holmes,data,clustering,evolving,streams,evaluation
Rakesh K. Sinha,declustering,queries,range,schemes
Pavel Berkhin,data,estimation,analysis
Cynthia A. Phillips,problems,scheduling
Tom Heskes,causal,bayesian,networks,expectation,inference,approximate
Eduardo S. Ogasawara,provenance,workflow,approach
Leonard McMillan,data,clustering,dissimilarity
Yizhou Sun,data,knowledge,data,clustering,networks,relation,integrating,detection,heterogeneous,analysis,outlier,community,temporal,approach,topic,information,outliers,mining,network
Michael Hay,differential,data,networks,resisting,queries,re-identification,social,information,privacy,anonymized,private,degree,relational,structural
Daniel de Oliveira,provenance,workflow,approach
Marek Hatala,learning,repositories,object
Luke McDowell,email,semantic
Michael Rys,xml,mapping,relational,database
Young-Rae Cho,flow-based,biological,data,networks,integration,interactions,semantic,approach,information
Ernesto Damiani,p2p
Sanjay Agrawal,search,web,selection,physical,server,automated,sql,databases,relational,design,dbxplorer,microsoft,materialized,tuning,database,advisor
Rajmohan Rajaraman,steiner,networks,facility,universal,approximation,tight,confluent,hierarchical,problems,flows,placement,access,location,scheduling,algorithms,stretch,local
Carles Farr¨¦,schema,tool,validation
Keke Cai,model,information,retrieval,network
Antonio Gulli,engine,snaket,clustering,news,hierarchical,anatomy,snippets,web-page
Vladan Radosavljevic,prediction,spatio-temporal,aerosol
Wei-Ying Ma,search,co-clustering,objects,structured,image,knowledge,incorporating,data,crawling,clustering,matrix,web,learning,selection,categorization,text,extraction,detection,similarity,heterogeneous,large-scale,analysis,semantic,star-structured,indexing,page,information,services,small,high-order,query,link,retrieval,algorithm,interrelated,site-level,framework,unified,classification,improving,latent,click-through,incremental,media,management,efficient,mining,object,multimedia,consistent
Jianyong Sun,robust
Igor Timko,aggregation,data,services,sequenced
Radu Stefan Niculescu,patient,records
Alfred Ultsch,temporal
Xiaodan Wang,database
Alan L. Selman,oracles,selman,complexity,polynomial,l,sets
Csaba D. T¨®th,steiner,geometric,stars
Roberto J. Bayardo,search,international,discovery,knowledge,data,conference,sigkdd,tree,usa,mining,proceedings,august,acm
Rong Chen,data,learning,distributed,bayesian,structure,network
Frank Stephan,learning,u-shaped,extended,abstract,complexity,mind,robust,polynomials
H¨¦l¨¨ne Fargier,comparative,uncertainty,decision,framework
Yen-Kuang Chen,pattern,cache-conscious,modern,frequent,mining
Shuang Liu,model,coal,port
Zheng Zhao,feature,biologically,spectral,data,learning,selection,heterogeneous,approach,genes,relevant
Yuni Xia,data,indexing,algorithm,uncertain,rule-based,classification
Khaled Rasheed,data
Dongxiang Zhang,search,spatial,travel,keyword
Marcin Bienkowski,dynamic
Peter Auer,feedback,search,image,bandit,learning,stochastic,multiple,pac,retrieval,on-line,content-based,problem,hidden
Marco Ramoni,bayesian,networks
Wen Qiang Wang,data,xml
Bernhard Haslhofer,web,leveraging,entity,text,short,reslve,improve,disambiguation,user
Ruben H. Zamar,robust,covariance,correlation
Renzo Orsini,data,programming,mechanism,graphical,language,databases,object,database
Luca de Alfaro,reachability,concurrent,games,quantitative
Rich Caruana,models,metric,data,detecting,learning,selection,supervised,ensemble,empirical,model,additive,groves,interactions,regression,trees,probabilities,algorithm,classification,mining
Wenceslas Fernandez de la Vega,metric,approximation,problems,schemes
Octavian Udrea,rdf
Rui Camacho,porto,european,discovery,2005,portugal,october,conference,3-7,proceedings
Octavian Procopiuc,spatial
Kevin Matulef,testing
Ulf Leser,web,integration,information,query,dependencies,efficiently,inclusion
Leonard Berman,hartmanisleonard,berman
Mihaela A. Bornea,join,index
Michael Mampaey,data
Hisao Tamaki,geometric,motion,planning,algorithms
Yixiu Huang,data,mobile,replication,computers
Domenico Beneventano,data,momis
Shie-Jue Lee,similarity,measure
Matthieu Geist,approach,approximate
Iman Elghandour,reusing,restore,index,xml,jobs,mapreduce,results
Gang Wang,search,optimization,relevance,learning,behavioral,model,analysis,parallel,support,click,algorithm,kernel,targeting,solution,vector,path,intent
Philipp Kranen,data,clustering,evolving,streams,stream,anytime,algorithms,evaluation
Marco Ruzzi,data,inconsistent
Shixia Liu,processes,analysis,hierarchical,social,visual,dirichlet,network
Mohan Yang,uncertain
Eric Lo,data,sequence,testing,processing,queries,parallel,olap,test,query,framework,databases,applications,generating,database
Edgar A. Ramos,computing,algorithms,reconstruction
Erik Behrends,web
Hui Ding,continuous,trajectories
Aljoscha Krettek,flow,optimization,data
Ashutosh Garg,margin,distribution
Roman Schmidt,structured
Pei Sun,outliers,spatial,mining
Suvrit Sra,data,learning,methods,fast,newton-type,application
Aravind Kalavagattu,web,dependencies,databases,attribute,smartint
Anirban Mahanti,video,web,peer-to-peer,traffic
David Lee,extended,lee
Arun Iyengar,international,wide,web,world,www,services,proceedings
S. Sathiya Keerthi,linear,large-scale,sequential,logistic,svms,regression,support,dual,kernel,method,vector
Mingzhu Wei,processing,xml,streams
Tal Rabin,composition,protocols,verifiable,secure,byzantine,sharing,agreement,secret
H. David Mathias,geometric,learning,noise-tolerant,concepts
Aris Gkoulalas-Divanis,data
Thomas M. Tirpak,data,parallel,enhanced,coordinates
Robert P. Daley,learning,learners,finite,probabilistic,capabilities
Xin Cao,optimal,search,objects,data,web,keyword-aware,query,retrieval,spatial,route,efficient,relevant
Harald Hempel,downward,hierarchy,polynomial
Tao Jiang,heads,linear,web,learning,extended,approximation,languages,tree,evolutionary,information,abstract,trees,recovering,complexity,algorithm,sequences,efficient
Zhixiang Chen,learning
Maurizio Atzori,anonymity,pattern,hiding,mining
Mohammad Al Hasan,patterns,analysis,sampling,uniform,efficient,graph
Kyle Fox,machines,scheduling
Markus Peters,subspace,categorical,clicks,clusters,mining
Toyotaro Suzumura,highly,graph,scalable
Xin Jin,image,data,clustering,web,publishing,networks,detection,suggestion,fast,social,information,recommendation,databases,media,mining,database,hidden,group
Christine Parent,assertions,heterogeneous
Manish Gupta,event,detection,outlier,community,mining,graph
Shidong Qiao,c2
Herbert Edelsbrunner,chazelleherbert,sharir,guibas,lines,cutting,intersecting,arrangements,bounds,convex,homology,segments,complexity,dobkinherbert,line,algorithm,guibasmicha,p,computing,applicationsherbert,j,triangulation,edelsbrunner,edelsbrunnerleonidas
Mireille R¨¦gnier,incremental
Michael R. Lyu,scheme,feature,video,international,image,wide,data,digital,web,learning,selection,1-5,world,2001,hong,kong,active,lasso,measure,www,question,community,semantic,approach,page,novel,10,algorithm,mode,kernel,classification,china,conference,tenth,batch,proceedings,efficient,answering,application,group
Akrivi Vlachou,data,reverse,distributed,processing,environments,queries,peer-to-peer,rank,computation,query,highly,top-k,skyline,joins,efficient
Venkatesh Ganti,search,duplicates,data,document,collections,clustering,web,entity,exploiting,text,queries,fast,large,datasets,fuzzy,cleaning,tree,approximate,query,decision,construction,robust,framework,databases,joins,matching,efficient,mining,answering
Yi-Cheng Chen,patterns,data,efficient,mining
Fan Guo,multi-modal,model,databases
Abhijit Pol,samples,queries,large,random,online
Jochen Van den Bercken,loading,bulk,library,processing,index,approach,query,techniques,generic
Paula B. Hawthorn,data,base,performance
Eliyahu Safra,search,route,interactive
Chen Wang,disk-based,search,data,web,rdf,large,analysis,semantic,databases,stores,management,efficient,graph,triple
Carl Lagoze,web,leveraging,entity,text,short,reslve,improve,disambiguation,user
Katsuhiro Honda,reinforcement,learning
Hyuk Cho,data,coherent,co-clusters,noisy
Zhao Xu,models,learning,relations,relational,gaussian,hidden
Hamdi Tolga Kahraman,intelligent,motor,web,determining,educational,travelling,support,adaptive,decision,algorithm,ultrasonic,power,wave
Heasoo Hwang,search,authority-based
Cristian Riveros,schema,mappings,bounded
?kos Seress,groupsl¨¢szl,permutation,fast,diameter,luks¨¢kos,seress,babaieugene,groups,m
Prosenjit Bose,geometric,queries
Avner Magen,bounds,sublinear,rank,euclidean,gaps,integrality
Panos Kalnis,search,set-valued,data,distributed,similarity,queries,peer-to-peer,olap,services,outsourced,private,spatial,evaluation,anonymization
Mohammad El-Hajj,discovery,pattern,frequent,mining
Niall M. Adams,unsupervised,data,performance
Souhila Kaci,logic,possibilistic
David Hung-Chang Du,efficient
Kevin B. Korb,causal,bayesian
Jean Ferri¨¦,distributed,mobile,systems,database
Grzegorz Swirszcz,traffic,task
Franz F?rber,data,processing,column,hana,sap,database,in-memory,management,efficient
Hilmi Yildirim,reachability,index,queries,large,grail,graphs,scalable
David Kempe,mechanisms,dynamic,selection,networks,protocols,inference,social,information,problems,truthful,gossip-based,algorithms,network,subset
Thomas Legler,accelerator,sap,robust,mining
Suhit Gupta,content,extraction,html
Soumyadeb Mitra,search,documents,trustworthy,compliance,management,keyword,storage
Leana Golubchik,systems,interactive
Peter A. Flach,24-28,ecml,european,proceedings,discovery,knowledge,learning,conference,classifiers,2012,2012,analysis,performance,roc,trees,probabilistic,september,databases,classification,improving,accuracy,bristol,uk,conference,multi-class,subgroup,machine,pkdd,proceedings,curves,evaluation,rule,auc
Srikanta Tirthapura,correlated,data,streams,aggregates,algorithm
Bj?rn ?¨®r J¨®nsson,international,meets,report,query,databases,workshop,cvdb,vision
Daniel Oberle,web,semantic,server,application
Atul Adya,ado.net,entity,level,efficient
Michael W. Mahoney,feature,data,linear,matrix,selection,fast,approximating,sampling,community,approximation,regression,improved,statistical,robust,algorithms
Tobias Scholl,data,grids,community-driven
Oliver Fritzen,web
Walid G. Aref,memos,time,optimization,data,join,periodicity,exploiting,processing,casper,detection,similarity,streams,queries,large,supporting,server,spatio-temporal,continuous,trees,stream,query,r-trees,top-k,similarity-aware,spatial,databases,relational,scheduling,systems,joins,window,management,efficient,mining,hippocratic,scalable,space-partitioning,database,rank-aware
Alexander L. Strehl,learning,estimation,analysis,model-based
Xingquan Zhu,data,learning,ensemble,pattern,active,streams,fast,multiple,drifting,classifier,unlabeled,enabling,effective,labeled,classification,class,mining,concept,graph,noisy,database,noise
Nathalie Japkowicz,feature,data,coupling,selection,detection,sampling,classifier,framework,imbalanced,evaluation
E. F. Codd,relational,network
Hua-Fu Li,patterns,data,streams,itemsets,frequent,incremental,mining
Ming-Deh A. Huang,abstract)ming-deh,solving,huang,finite,extended,fields,large,ierardi,huangdoug,a,polynomials,polynomial,applications,problem
Tom¨¢s Feder,clustering,uncertainty,communication,graphs,cycles,complexity,computing,algorithms,graph,paths,hamiltonian,finding
Steven C. H. Hoi,collaborative,image,web,learning,networks,active,large-scale,p2p,mode,kernel,framework,machines,classification,batch,online
Chao-Lin Liu,networks,qualitative,probabilistic
Nabil Laya?da,document,xml
Avrim Blum,minimum,data,geometric,dnf,clustering,linear,learning,presence,semi-supervised,auctions,bounds,similarity,model,analysis,functions,regret,approximation,unlabeled,improved,randomized,guarantees,problems,privacy,mincuts,query,costs,statistical,algorithm,constant-factor,labeled,framework,on-line,algorithms,theory,online,problem,concepts,adversary
Masashi Shimbo,communities,kernel-based,analysis,multiple,link
Tapan S. Parikh,data
Hiroshi Nagamochi,augmentation
Subhash Suri,optimal,data,geometric,polyhedral,partitions,streams,multi-dimensional,approximation,polygon,problems,paths,binary,complexity,space,edge,shortest,suri,algorithms,efficient,paths,path
Boris Cule,closed,sequences,mining,episodes
Naveen Hota,reasoning
Yusuke Kobayashi,4-edge-connected,graphs
Donald D. Chamberlin,structured,o-o,english,db2,language,query,relational,management,database
Huy Vu,queries,higher-order
Kazuo Machida,detection,identification
Zhiqiang Yang,data,privacy-preserving,bayesian,network
Philipp R?sch,synopses,sample,query,databases,answering
Akifumi Makinouchi,language,database
Jonathan Ullman,releasing,privately
Ravishankar Krishnaswamy,stochastic,approximation,design,scheduling,algorithms,network,problem
Chris Olston,data,distributed,queries,uncertainty,continuous,adaptive,computing
Xiangji Huang,data,association,reviews,rules
Amit Agarwal,approximation,directed,problems,cut,algorithms
Norman May,data,queries
Yandong Cai,attribute-oriented,discovery,knowledge,approach,databases,relational
Ying Xu 0002,privacy
Fran?ois Charpillet,search,solving,algorithm
Hua Wang,matrix,high-order
Arun S. Maiya,sampling
Kost V. Elisevich,epilepsy,support,decision
Yutaka Kidawara,content,devices,browsing
Christoph Lenzen,extended,abstract
J¨¦r?me Darmont,performances,evaluate,generic
Heiko Schuldt,data,management
Mario Boley,discovery,direct,pattern,sampling,efficient,mining,local
Carol Small,programming,approach,languages,optimisation,query,functional,algebraic,database
Mary Ellen Zurko,international,wide,web,1-5,world,2001,hong,kong,www,10,china,conference,tenth,proceedings
Nikolaos Sidiropoulos,data
Yuri Rabinovich,graphs,spaces
Romain Colle,replay,oracle,database
Bal¨¢zs Sz?r¨¦nyi,revision
Gregory Piatetsky-Shapiro,models,discovery,knowledge,data,analysis,mining
Arno J. Knobbe,discovery,multi-relational,data,exceptional,model,approach,subgroup,efficient,mining
Sam Kwong,learning,fuzzy,voting,support,machines,method,rough,vector
Damian Niwinski,temporal,languages,tree
Saeed Salem,clustering
Bore-Kuen Lee,omni,control,wheels,spherical,adaptive,robot,regulation,driven
Tat-Seng Chua,learning
Christian Knauer,respect
Dan Feldman,data,clustering,coresets
Chee Yong Chan,2007,constraints,international,data,instances,xpath,documents,dissemination,pattern,processing,conference,index,bitmap,dimensional,xml,queries,regular,high,filtering,domains,tree,structure,encoding,partially-ordered,expressions,proceedings,management,re-tree,efficient,skylines
Nitin Saxena,circuits,identity,formulas,depth-3,circuits
Satish Rao,mixtures,flow,planar,spectral,trees,multicommodity,linear,learning,metrics,extended,networks,emulations,bounds,rao,routing,approximating,universal,paths,thomson,approximation,tight,graphs,distributions,improved,excluded,approximate,problems,flows,r,leightonbruce,techniques,maggssatish,computing,partitioning,applications,algorithms,m,efficient,graph,problem
Silja Renooij,qpns,networks,sensitivity,bounds,probabilistic
Jordan Frank,reinforcement,learning
Zheng-Wei Jing,protocol
Michael Schapira,auctions,approximation,truthful,combinatorial,bidders
Alan Herschtal,area,roc
Shin Matsushima,support,dual
Manabu Okumura,generation,document,rss,automatic,html2rss,analysis,feed,html,structure
Dilek Tapucu,sentiment,lexicons
Lei Zhou,grey,model,forecast,method
Dominique Perrin,sofic,shift
Amanda Clare,data,functional,mining
Nectarios Koziris,nosql,query,cloud
Yandong Liu,social,media
Rada Chirkova,view,xpath,selection,presence,selecting,perspective,size,queries,views,exact,algorithms,formal,efficient,problem
Xiaoxin Yin,discovery,truth,clustering,web,entity,queries,heterogeneous,multiple,information,classification,efficient,mining,intents
Wei Hong,data,processing,networks,sensor,approximate,query,acquisitional
Juanzi Li,networks,social,mining
Seraf¨ªn Moral,probabilities
Mohamed Medhat Gaber,data,international,discovery,knowledge,data,sensor,visualization,mining
Zhenjie Zhang,mechanism,search,differential,moving,elastic,data,workload,differentially,optimums,dimensional,similarity,queries,model,analysis,protocol,high,reducing,indexing,continuous,adaptive,privacy,query,space,updating,effective,algorithm,private,distance,probabilistic,cloud,earth,skyline,efficient,mover's,object,online,skylines,publication,local
Faith E. Fich,bounds,e,parallel
Yuhong Guo,subspace,learning,bayesian,text,classification
Yeliz Yesilada,impaired,web,visually,pages,users
Krzysztof J. Cios,international,usa,learning,conference,icmla,applications,machine,proceedings,june
Alexandrin Popescul,models,learning,statistical,relational
Daniel Kr¨¢l,graphs,algorithms
Songcan Chen,learning,kernel
Anant Jhingran,data,parallel,views,database
Stefano Lonardi,time,monitoring,data,tool,visualization,visually,series,databases,motifs,mining,massive
Abhinandan Das,data
Joel L. Wolf,optimal,data,presence,algorithm,partitioning
Cathy H. Wu,biological,data
Rittwik Jana,rss
Fabien Duchateau,schema,matching
C. Unnikrishnan,infosleuth
Changsung Kang,constraints,causal,models
Sumit Ganguly,optimization,join,processing,queries,streams,update,estimation,set,parallel,continuous,query
Heng Tao Shen,search,video,dynamic,data,processing,networks,detection,similarity,large,model,real-time,clip,near-duplicate,surface,indexing,high-dimensional,adaptive,query,retrieval,road,effective,distance,trajectories,databases,neighbor,reduction,efficient,dimensionality,nearest
Toshinari Iida,web,tool,links
Nahum Shimkin,reinforcement,learning,adaptive
Sean Hallgren,fourier,quantum,algorithms
Fabien De Marchi,dba,logical,dependencies,mining,database,inclusion
Oliver M. Duschka,queries,views,answering
Anguel Novoselsky,approach
Wen-Chih Peng,discovery,data,networks,mobile,analysis,uncertain,trajectories,cyber-physical,popular,mining
Marjorie Templeton,distributed,query,systems,database
Francis Zane,exponential
David Sontag,map,inference,efficiently
Steve Lawrence,collaborative,2003,2003,international,wide,web,learning,world,extracting,hungary,www,twelfth,20-24,query,probabilistic,pages,classification,proceedings,mining,budapest
Christophe Bobineau,picodbms,scaling,techniques,smartcard,database
Richard C. Wang,entities,web,named,set,expansion
Guanggang Geng,web,detection,spam,personalized,services,novel,improving
Joelle Pineau,reinforcement,learning,active,markov
Michael E. Saks,optimal,search,wigderson,boolean,dynamic,data,circuits,saksavi,good,rectangles,bounds,e,model,saks,communication,threshold,lower,kahnmichael,randomized,information,random,trees,computation,small,complexity,decision,algorithm,combinatorial,algorithms,time-space,noisy,problem,linialmichael
Xin Liu,network
Sepandar D. Kamvar,clustering
Lothar Richter,model,inductive,language,query,relational,database
Daniel Lowd,models,learning,logic,markov
Il-Yeol Song,search,international,dynamic,data,processing,dbms,approach,olap,report,query,multidimensional,access,buffer,survey,workshop,warehousing,acm,strategy
C. Seshadhri,stochastic,kronecker,testing,identity,depth-3,algorithms,monotonicity,efficient,reconstruction
Norbert S¨¹dkamp,data,relational,database,implementation
Hugh C. Davis,wrong,went,experiences,technology,enhanced
Fuzhen Zhuang,classification
Ronald L. Rivest,automata,preliminary,learning,finite,extended,e,rivestrobert,memory,dimension,inference,r,binary,piecemeal,l,results,chi-chih,rivest,proceedings,theory,learnability,annual,problem,schapire,abstract)ronald
Cl¨¢udio T. Silva,data,vistrails
David C. Gibbon,rss
Chao Shen,disaster,data,information,techniques,mining,address
Marie-Christine Rousset,data,trees,mining
Georg Walch,data,dbms,support
Moshe Lewenstein,asymmetric,dynamic,tsp,faster,graphs,don't,cares,algorithms,matching
Christoph Sturm,soqa-simpack,ontologies,toolkit
Lin Li,neural
Lei Yuan,learning
Sherif Sakr,xquery
Jane You,data,ensemble,cancer,double,neural,structure,gas,algorithm,cluster
Wee Keong Ng,clustering,privacy-preserving,networks,analysis,p2p
Haimonti Dutta,distributed,detection,mining,grid,york,electrical
Anirban Dasgupta,feature,spectral,web,learning,large,sampling,distributions,social,hashing,design,algorithms,crowdsourced,network
Carey L. Williamson,web,peer-to-peer,traffic
Xin Yao,learning,algorithm
Soudip Roy Chowdhury,composition,mashup,assisted,development
Josep Aguilar-Saborit,query
Bin Liu 0002,extraction,information
Bin Liu 0005,distributed,run-time,processing,queries
Stavros S. Cosmadakis,time,y,vardi,extended,recursive,queries,s,c,problems,polynomial,database,inclusion
Fereidoon Sadri,dependencies,relational,schemasql
Petros Maniatis,declarative
Holger Schwarz,optimization,data,processing,processes,business,coarse-grained,sql
Pat Langley,induction,models,knowledge,data,learning,bayesian,classifiers,continuous,process,mining
Galileo Namata,collective
Fabrizio Frati,planar,number,graphs
I. V. Ramakrishnan,hearsay,content,data,web,accessibility,text,extraction,logic,semistructured,semantic,services,aspects,sources,mining,context-driven,browsing
Nick G. Duffield,data,sums,unaggregated,accurate,summarization,subset
Jonathan A. Kelner,flow,faster,approximation,graphs,algorithm,graph
Louis Wehenkel,reinforcement,learning,methods,control,markov,tree,combine,tree-based,output
Marius Kloft,learning
Eric Vigoda,glauber,coupling,colorings,dynamics,independent,mixing,counting,phase,simulated,sampling,regular,graphs,improved,problems,trees,degree,sets,permanent,randomly,transition,coloring
Bernd Gutmann,learning,logic,programs,probabilistic
Mummoorthy Murugesan,document,detection,similar
Ah Chung Tsoi,web,adaptive,ranking
Igor V. Cadez,clustering,probabilistic
Andrew B. Nobel,data,approximate,binary,itemsets,frequent,mining
Odysseas Papapetrou,web,distributed
Wing W. Y. Ng,feature,image,attacks,dynamic,face,clustering,news,fault,selection,positioning,ensemble,rfid,microgrid,basis,architecture,control,sensitivity,detection,empirical,model,indoor,estimation,generalization,multiple,color,classifier,high,blind,neural,stock,support,novel,different,moment,retrieval,decision,construction,access,classification,method,recognition,study,l-gem,function,systems,steganalysis,knn,rbfnn,investment,network,radial,error,growing,localized,weighting
Yannis Vassiliou,data,warehouses,design,management,database
Yihong Gong,communities,dynamic,networks,model
Arnold L. Rosenberg,optimal,preliminary,leightonarnold,extended,networks,thomson,version)sandeep,simulations,r,trees,n,l,m,k,rosenberg,bhattfan
Wook-Shin Han,disk-based,optimization,time-series,processing,xml,subsequence,indexing,query,techniques,progressive,access,parallelizing,databases,ranked,matching,graph
Sebastiano Vigna,web,function
Ho-Leung Chan,flow,time,deadline,speed,scaling,scheduling,algorithms,online,energy
I-Min A. Chen,data,databases,tools,management,scientific
Kuo-Bin Lin,omni,control,wheels,spherical,robot,driven
Xiaoyong Chai,data,extraction,integration,information
Martin Sauerhoff,communication,complexity,branching
Yong-Wei Li,pendulum,inverted,control,adaptive
Grigoris Karvounarakis,provenance,data,queries
Andreas Thor,recommendations,entity,mashup,awesome,adaptive,approaches,efficient,resolution,evaluation,website
Laurent Charlin,matching
Kim Viljanen,yellow,web,publishing,semantic,ontology-based
Alon Orlitsky,el,mixture,coding,computing
Danzhou Liu,feedback,image,relevance,query,retrieval,content-based
Wee Sun Lee,examples,carlo,web,learning,text,mobile,analysis,unlabeled,classification,function,positive,monte
Anand Bhalgat,fast,unweighted,graphs,construction,edge
Hetal Thakkar,data,streams,stream,management,mining
Yang Liu,image,modeling,text,retrieval,reviews
David A. Brant,rule
Shao-Dong Chen,role,study,strategy
Kareem El Gebaly,schema,data,selection,mediation,internet,integration,source,be,scale,guided,user
Jongwuk Lee,search,computation,skyline,efficient,scalable
Bingquan Liu,clustering,topics,algorithm
Benjamin Doerr,random,mastermind,playing
George Beskales,duplicate,constraints,repairs,data,detection
Guy Lebanon,expected
Takahiro Hara,web,networks
Kamesh Munagala,search,pipelined,right,optimization,data,probes,caching,clustering,web,learning,auctions,processing,networks,queries,set,facility,approximation,approach,diagnosis,sensor,improved,continuous,problems,adaptive,filters,placement,budget,stream,query,model-driven,design,location,algorithms,network,problem
Jian Yin,data,model,outsourced
John Riedl,recommender,systems
Evgeniy Gabrilovich,search,learning,selection,analysis,relatedness,word,sponsored
Kenichi Kurihara,variational,quantum,inference,bayes,process,annealing,dirichlet
Danushka Bollegala,measuring,web,similarity,semantic,relations,relational
Eduard Constantin Dragut,deep,web,integration
Edward D. Lazowska,partial,replicated,databases
Dinh Q. Phung,collaborative,document,subspace,learning,shared,filtering,applications
Pinar Senkul,discovery,ilp-based,concept
Sunil Vadera,sensor,probabilistic,validation
Takayuki Ito,web,agent,information,support,browsing
Yang Sun,web
Ofer Neiman,metric,low,spanning,embedding,dimension,embeddings,trees,spaces,stretch,local
Clint Scovel,rates,support,vector
Mirella Moura Moro,schema,xml,queries,structural,summaries
St¨¦phane Lopes,discovery,dba,logical,dependencies,efficient
Shuai Ding,document,processing,query,graphics,ir,processors
Szymon Torunczyk,verification
Thomas D. Griffin,simple
Tova Milo,optimal,bpel,structured,monitoring,papers,query-based,models,provenance,dynamic,data,execution,checking,clustering,web,electronic,distributed,mashups,compact,processes,index,xml,workflow,active,queries,heterogeneous,model,business,repository,integration,ancestor,oodb's,markov,views,inference,typechecking,languages,file,services,autocompletion,querying,translation,query,traces,labeling,probabilistic,top-k,files,schemes,boosting,chain,databases,navigating,type,on-line,topic-based,applications,systems,mashed-up,object,evaluation,algebras,crowd,acm,database,publish-subscribe,sourcing
Niloy Mukherjee,oracle
Nell B. Dale,schema
Laurynas Siksnys,flexibilities
Ziyu Guan,template-independent,document,news,extraction,large,analysis,graphs,correlations,wrapper,article,structural
Peter Stone,reinforcement,multiagent,learning,selection,bayesian,transfer,efficient,online
Dimitri Theodoratos,data,xml,queries,generalized,tree-pattern,efficient,evaluation
Craig E. Wills,2004,2004,characterization,13th,international,wide,content,ny,web,world,client,conference,www,server,usa,delivery,17-20,york,proceedings,driven
Babis Theodoulidis,temporal,database
Austin Donnelly,aware,delay,querying,seaweed
